날짜,번호,뉴스 제목
2023.11.08,222,"[김혜영의 뉴스공감] 박시동 ""공매도 금지는 정치금융···약간의 황금..."
2023.11.08,223,“10일부터 긴급 승인” 빈대 비상 사태에 결국 정부가 선택한 것
2023.11.08,224,‘빈대 공포’에 광주 지자체 대책 마련 분주
2023.11.08,225,"""빈대 확산 막는다""...국토부, 열차·항공 특별 방역"
2023.11.08,226,[서울] 서울시 '빈대 확인 23건'...행안위 '빈대 대책' 업무 보고
2023.11.09,1,"서울시, '빈대 대책' 국회 업무보고…""23건 출몰 확인, 예산 5억원 긴급..."
2023.11.09,2,"“빈대 막아라”… 서울서만 23건 확인, 지하철 등 전국 방역 강화"
2023.11.09,3,빈대 막아라…곳곳 차단 방역 고심
2023.11.09,4,"영업타격 입을라…호텔업계, ‘빈대 포비아’에 발동동"
2023.11.09,5,"대전시의회 교육위, 대전시교육청 행정사무감사 실시"
2023.11.09,6,"아미노로직스, 주가 급등…빈대 출몰 소식에 관련주 부각"
2023.11.09,7,"“코트에 붙은 녀석 빈대 맞지만…대중교통 싫어하는 빈대, 전철서 증식..."
2023.11.09,8,"신신제약, 주가 급등…빈대 소식에 해충 관련 제품 부각"
2023.11.09,9,"파루, 주가 급등…빈대 출몰에 관련주 눈길"
2023.11.09,10,"""지하철·숙박시설 불안하다"" 전국 '빈대주의보' 발동..우리집은?"
2023.11.09,11,"서울시, 빈대 출몰 총 23건 확인‥교육청도 점검"
2023.11.09,12,“출근길 지하철 자리 나도 못 앉겠다”…불안감에 ‘빈대 노이로제’...
2023.11.09,13,"한국파마, 주가 급등…빈대 출몰 소식에 관련주 부각"
2023.11.09,14,"""집에 빈대가 있어요""…물렸을 때 올바른 대처법"
2023.11.09,15,'빈대 공포'에 위험한 방역정보 확산…규조토는 인체에 치명적
2023.11.09,16,지하철로 빈대 전파된다?…전문가 “가능성 낮다”고 한 까닭
2023.11.09,17,"춘천시, 빈대 유입 예방 특별 점검"
2023.11.09,18,서울시에 빈대출현 23건 접수…오세훈 '빈대대책 전문가 간담회'
2023.11.09,19,"대전시의회 교육위, 대전시교육청 행정사무감사 실시"
2023.11.09,20,"""지하철·버스 빈대 전파 가능성 낮아""…전문가가 장담한 이유"
2023.11.09,21,"전북도, 전국적 빈대 출현에 확산방지팀 구성"
2023.11.09,22,"천안시, '빈대 합동대책본부' 가동… 빈대 예방 선제 대응"
2023.11.09,23,"[뉴스1 PICK] 전국 곳곳 '빈대 확산'…국토부, 대중교통 방역·방제 강화"
2023.11.09,24,외국인 많은 수원역 ‘빈대 공포’ 확산…“자리 앉기 두려워”
2023.11.09,25,천안시 '빈대 합동대책본부' 가동…상담창구 등 운영
2023.11.09,26,"제주는 안 뚫렸는데…""빈대 물릴까봐 여행 취소"" 공포 확산"
2023.11.09,27,"예산군, ""침대 속 흡혈귀 빈대 바로 알고 미리 예방하세요"""
2023.11.09,28,천안시 '빈대 합동대책본부' 본격 가동
2023.11.09,29,'전국적으로 빈대 주의보 발령중' 천안시 선제적 '빈대 합동대책본부' ...
2023.11.09,30,지하철서 '빈대' 옮을 가능성은?..전문가 견해 들어보니
2023.11.09,31,"천안시, 빈대 예방 나서...'합동대책본부' 가동"
2023.11.09,32,서울시내 숙박업소에 ‘빈대 안심마크’ 표시한다… 빈대 출몰 시 마크...
2023.11.09,33,충남 아산 한 원룸서 빈대 확인
2023.11.09,34,"홍콩, 공항서 빈대 검사…""한국서 유입될 걱정 말라"""
2023.11.09,35,"""빈대 23건"" 서울시 공식 집계…이르면 내일 새 살충제 긴급승인"
2023.11.09,36,"홍콩, 공항서 빈대 검사…""한국서 유입될 걱정 말라"""
2023.11.09,37,"빈대 공포 확산…천안시, ‘빈대 합동대책본부’ 가동"
2023.11.09,38,[뉴스포커스] 지하철 의자에? 택배 상자에?…'빈대 공포' 진실은
2023.11.09,39,천안시 '빈대 합동대책본부' 가동…예방 선제 대응
2023.11.09,40,"[뉴스킹] 전문가 ""빈대, 사람 피가 유일한 먹이..물리면 불면증 스트레..."
2023.11.09,41,"‘6년 연속 국내 침구 판매 1위 기념’ 알레르망, 50% 할인 행사"
2023.11.09,42,"'빈대와의 전쟁'에 나서는 정부, 신형 살충제 긴급 승인해 '빈대 포비아..."
2023.11.09,43,"대중교통 내 '빈대주의보'…국토부, 시설별 방역대책 마련"
2023.11.09,44,"한국공항공사-세스코, 김포·제주 등 전국 14개 공항 '빈대 차단' 3단계..."
2023.11.09,45,"서울시, 대중교통 빈대 방역 대책 선제적 추진…차량 집중 방역 강화"
2023.11.09,46,"홍콩 공항 빈대 검사 진행…""한국서 유입될 걱정 말라"""
2023.11.09,47,제주도 '빈대 막자'....전국적인 빈대 출현 '초비상'
2023.11.09,48,"전문가 ""빈대, 사람 피가 유일한 먹이..물리면 불면증 스트레스 등 유발..."
2023.11.09,49,잇따르는 빈대 출현 신고에 불안감 확산 ... 전국 빈대 잡기 비상
2023.11.09,50,지하철에 빈대가? “장기 서식은 어려워…귀가 전 외투 터세요”
2023.11.09,51,지하철에 빈대가? “장기 서식은 어려워…귀가 전 외투 터세요”
2023.11.09,52,"'빈대를 막아라'…대구교통공사, 도시철도 특별방역소독"
2023.11.09,53,"철원군, 빈대(Bed Bug) 발견 시 방제 방법 안내!"
2023.11.09,54,"""빈대 흡혈량 모기의 7배, 10분간 쪽쪽…불면증까지 온다"" 대학교수 지적"
2023.11.09,55,"인천교통公, 전동차 빈대 방역 활동 강화…고온 스팀청소"
2023.11.09,56,'빈대 퇴치의 날'...쪽방촌 빈대 대비 선제 방역 [TF사진관]
2023.11.09,57,빈대 퇴치 위한 선제 방역 [포토]
2023.11.09,58,'빈대' 주의보 확산…매트리스 케어 반사이익 가능성
2023.11.09,59,쪽방촌 빈대 예방 위한 사전 방역 [포토]
2023.11.09,60,'빈대 확산' 우려... 선제 방역하는 쪽방촌 [포토]
2023.11.09,61,"인천교통공사, 전동차 빈대 방역활동 강화키로"
2023.11.09,62,인천 지하철 빈대 …‘고온 스팀 청소’로 잡는다
2023.11.09,63,"'빈대 공포 확산' 전문가 ""대중교통 전파 가능성 낮아…퇴치법은?"""
2023.11.09,64,"공항공사, 전국 14개 공항 '빈대 차단 대응 체계' 구축"
2023.11.09,65,"순천시, 13일부터 빈대 확산 집중 방지 발벗고 나섰다"
2023.11.09,66,빈대 포비아에 살충제 인기몰이…관련 제품 판매 껑충
2023.11.09,67,"“빈대, 흡혈량은 모기의 7배, 더 가렵고 불면증까지 온다”"
2023.11.09,68,"“빈대, 모기보다 흡혈량 7배… 더 가렵고 불면증까지 유발”"
2023.11.09,69,지하철 빈대 목격담에 “대중교통서 번식 어려워…옷 자주 털어라”
2023.11.09,70,빈대 실시간 출몰 확인하는 '빈대보드' 홈페이지까지 나왔다
2023.11.09,71,"천안시, '빈대 합동대책본부' 가동… 빈대 예방 선제 대응"
2023.11.09,72,전국에서 빈대 출몰 비상...충남 천안시도 합동대책본부 가동
2023.11.09,73,"[유통갤러리] 동화약품, 건강관리 음료 '배러라이트&배러화이트' 출시 ..."
2023.11.09,74,천안시 ‘빈대 합동대책본부’ 가동…상담창구 등 운영
2023.11.09,75,"[단독] 정부, '내성빈대' 살충제 10종 허가·수급 위해 업계 소집"
2023.11.09,76,해남군 빈대 방지 선제적 특별점검 실시
2023.11.09,77,전국 곳곳 빈대 출몰에…학교도 '방역 비상'
2023.11.09,78,"'전국 곳곳 빈대 출몰' 서울시, 빈대 관련 선제 방역작업 [뉴시스Pic]"
2023.11.09,79,"대중교통 통해 빈대 옮을까? 전문가가 직접 입을 열었고, 안심되는 동시..."
2023.11.09,80,지하철로 빈대 전파? “증식 가능성 낮아…귀가 전 옷 털어라”
2023.11.09,81,[단독]서울지하철서 빈대 의심 8건 접수…확인결과 '미발견'
2023.11.09,82,"""손만 잘 씻어도 감염병 예방가능"" 이동한 경남권질병대응센터장[인터뷰..."
2023.11.09,83,빈대 출몰에 “택배 받기 찜찜하다”…근거 불분명 루머까지
2023.11.09,84,"순천시, 빈대 확산 집중 방지 기간 운영"
2023.11.09,85,"홍콩, ‘한국 빈대’ 차단 작전 개시…공항서 빈대 검사"
2023.11.09,86,[영상] 빈대 저항성에 새로운 살충제 도입…인체 유해성은?
2023.11.09,87,"영천시, 빈대 확산 방지 선제 대응…예방수칙 준수"
2023.11.09,88,"[유통산책] 풀무원푸드앤컬처, 공주휴게소 양방향 운영권 신규 수주 外"
2023.11.09,89,"""숙박시설·목욕탕·고시원 빈대잡기 특별점검"" 과천시 14일까지"
2023.11.09,90,"NS홈쇼핑, 빈대 걱정 덜어주는 '둠벅 버그크리너' 살충제 홈쇼핑 최초론..."
2023.11.09,91,"NS홈쇼핑, 10일 빈대살충제 '둠벅 버그크리너' 판매 방송"
2023.11.09,92,"과천시, '빈대 예방' 특별점검…숙박시설·고시원 등 대상"
2023.11.09,93,"NS홈쇼핑, ‘둠벅 버그크리너’ 빈대 살충제 판매"
2023.11.09,94,"NS홈쇼핑, 해외 여행 필수품 빈대 살충제 선봬"
2023.11.09,95,"방제 전문가 의견 들은 오세훈 ""빈대 제로 도시 만들겠다""(종합)"
2023.11.09,96,"[천안소식]시, ‘빈대 합동대책본부’ 가동 등"
2023.11.09,97,"NS홈쇼핑, 빈대 걱정 덜어주는 '둠벅 버그크리너' 살충제 홈쇼핑 최초론..."
2023.11.09,98,"알레르망, 50% 할인 행사…“6년 연속 침구 판매 1위 기념”"
2023.11.09,99,"""빈대 걱정 덜자"" NS홈쇼핑, 빈대 살충제 론칭 방송"
2023.11.09,100,[단독]“우리집도 빈대 방역해줘요” 요청민원 한달새 232건 급증…가정...
2023.11.09,101,"한국공항공사, 전국 14개 공항 '빈대 차단' 방역망 강화"
2023.11.09,102,"인천교통공사, 전동차 빈대 피해 방역 강화"
2023.11.09,103,"""분당선에도 빈대"" SNS 루머에 시민도 기관도 '몸살'"
2023.11.09,104,"영천시, 빈대확산 방지 선제대응…""신속 방제조치"""
2023.11.09,105,"서울시, '빈대와의 전쟁' 선포...오세훈 ""빈대 제로 도시 서울 만들 것"""
2023.11.09,106,"영천시, 빈대 확산 방지 선제 대응...예방수칙 준수 당부"
2023.11.09,107,"순천시, 13일부터 빈대 확산 집중 방지 기간 운영"
2023.11.09,108,"NS홈쇼핑, 10일 빈대 살충제 ‘둠벅 버그크리너’ 론칭 방송"
2023.11.09,109,"'빈대를 막아라'…화성시, 숙박업소·목욕탕 전수 점검"
2023.11.09,110,"'수박씨' 크기 빈대가 수건에…""당분간 안 가"" 텅 빈 찜질방[르포]"
2023.11.09,111,빈대 '대체 살충제' 이르면 내일 긴급 사용승인…효과는 '글쎄'
2023.11.09,112,"순천시, 13일부터 빈대 확산 집중 방지 기간 운영"
2023.11.09,113,"질병관리청, '빈대 정보집' 개정판 발간"
2023.11.09,114,"""빈대 잡으러 왔다""…NS홈쇼핑 '둠벅 버그크리너 살충제' 방송"
2023.11.09,115,"빈대 공포 확산…대체 살충제, 이르면 내일 긴급 사용 승인"
2023.11.09,116,"광주광역시, 빈대 확산 방지 대응‧홍보 강화"
2023.11.09,117,"천안시, 빈대 피해 예방 선제 대응...'빈대 합동대책본부' 가동"
2023.11.09,118,충남도 빈대 출몰…2건 확인·1건 의심
2023.11.09,119,"광주시, 빈대 확산 방지 대응 홍보 강화"
2023.11.09,120,"광주시, 빈대 확산 방지 대응홍보 강화"
2023.11.09,121,"과천시, 14일까지 빈대 발생 대응을 위한 위생 취약시설 등 특별점검"
2023.11.09,122,"광주시, 빈대 확산 방지 대응·홍보 강화"
2023.11.09,123,“빈대에 물리면 어떡하죠?”…질병청 ‘빈대 정보집’ 배포
2023.11.09,124,"광주시, '빈대 확산 방지' 대응‧홍보 강화"
2023.11.09,125,"과천시 보건소, 빈대 취약시설 특별 점검"
2023.11.09,126,"과천시, 빈대 예방을 위한 위생취약시설 등 특별 점검실시"
2023.11.09,127,"질병관리청, 빈대 방제 정보 담긴 '빈대 정보집' 발간"
2023.11.09,128,"서울지하철 빈대 의심 신고 8건…""모두 빈대와 무관 확인"""
2023.11.09,129,"영천시, 빈대 확산 방지 선제 대응 예방수칙 준수 당부"
2023.11.09,130,"광주광역시, 빈대확산 방지 대응·홍보 강화"
2023.11.09,131,'빈대 정보집' 보름 만에 개정…체크리스트·문의처 추가
2023.11.09,132,빈대 '대체 살충제' 이르면 내일 긴급 사용승인…효과는 '글쎄'
2023.11.09,133,"광주광역시, 빈대 확산 방지 대응‧홍보 강화에 나섰다"
2023.11.09,134,"서울 지하철 빈대신고 8건 접수…""확인결과 빈대 아냐"""
2023.11.09,135,"광주시, 빈대 확산 방지 대응·홍보 강화"
2023.11.09,136,"인천교통공사, 전동차 빈대 방역 활동 강화"
2023.11.09,137,"[Q&A] 빈대가 있는 거 같다?…""청소기로 흡입하고 드라이어로 열처리"""
2023.11.09,138,"광주시, 빈대 확산 방지 대응‧홍보 강화"
2023.11.09,139,"""빈대가 질병을 퍼뜨리나요?""…질병청, 빈대 정보집 개정"
2023.11.09,140,과천시 빈대 예방을 위한 위생취약시설 등 특별점검
2023.11.09,141,빈대 확산 우려에…이르면 내일 ‘대체 살충제’ 긴급 사용승인
2023.11.09,142,"""한국서 빈대 들어올라"" 홍콩, 공항서 빈대 검사"
2023.11.09,143,"영천시, 빈대 민원 상담 창구 운영"
2023.11.09,144,"오세훈, 빈대 방역 전문가 간담회 개최…""빈대 제로 서울 만들겠다"""
2023.11.09,145,"빈대 물리고 ""숨 안 쉬어져요""…아나필락시스도 부른다"
2023.11.09,146,"고온 증기에 약제까지 '칙칙'…""서울 지하철 빈대 걱정 뚝"""
2023.11.09,147,"광주시, 빈대 확산 방지 대응·홍보 강화"
2023.11.09,148,빈대 '대체 살충제' 효과는? 이르면 내일 긴급 사용승인
2023.11.09,149,"빈대 공포에 '건조기 및 의류 관리기' 관심 급증…""실제 방제 효과 있어..."
2023.11.09,150,"""한국서 유입 걱정 말라"" 홍콩, 공항서 빈대 검사"
2023.11.09,151,"""한국서 유입 걱정 말라"" 홍콩, 공항서 빈대 검사"
2023.11.09,152,오세훈 '빈대 제로 서울' 선언…전문가 간담회 개최
2023.11.09,153,"화성시, 숙박·목욕장업소 '빈대 전수점검'"
2023.11.09,154,홍콩 때아닌 ‘한국 빈대’ 차단작전…“한국서 유입될 걱정 말라”
2023.11.09,155,"""빈대 공포 덜어드려요""…NS홈쇼핑, 홈쇼핑 최초 빈대 살충제 론칭 방송"
2023.11.09,156,"'빈대 포비아'에 유통기업들 비상... 쿠팡, '허위사실 유포' 수사 의뢰까..."
2023.11.09,157,"NS홈쇼핑, '둠벅 버그클리너' 빈대 살충제 론칭 방송 진행"
2023.11.09,158,'빈대 공포' 전북지역 초·중·고교도 자체점검 나선다
2023.11.09,159,"오세훈 시장, '빈대 전문가' 만났다... '빈대 제로 서울' 선언"
2023.11.09,160,"NS홈쇼핑, '둠벅 버그크리너' 빈대 살충제 론칭 방송"
2023.11.09,161,"""긴 호흡과 체계적 전략으로 빈대 박멸해야"""
2023.11.09,162,홍콩 언론 '韓 빈대 출현' 비중 있게 보도…위생 점검 강화
2023.11.09,163,"""빈대 확인 자가점검해보세요""…질병청 정보집 개정"
2023.11.09,164,"“나도 혹시 빈대에”…질병청, 빈대 정보집 발간"
2023.11.09,165,"""빈대 예방"" 과천시, 오는 14일까지 특별 점검"
2023.11.09,166,"NS샵플러스, 10일 오전 빈대 살충제 판매"
2023.11.09,167,"오세훈 ""빈대 제로 도시 만들겠다"""
2023.11.09,168,"인천교통공사, 빈대 피해 예방하고자 방역 강화"
2023.11.09,169,"오세훈 ""빈대 문제와 타협하지 않겠다…빈대 제로 도시 만들 것"""
