날짜,번호,뉴스 제목
2023.11.09,136,"순천시, 다음 주부터 빈대 방지 특별점검"
2023.11.09,137,"코레일, 빈대 예방에 총력 대응"
2023.11.09,138,"영천시, 빈대 확산 방지 선제 대응…예방수칙 준수"
2023.11.09,139,"""숙박시설·목욕탕·고시원 빈대잡기 특별점검"" 과천시 14일까지"
2023.11.09,140,"NS홈쇼핑, 빈대 걱정 덜어주는 '둠벅 버그크리너' 살충제 홈쇼핑 최초론..."
2023.11.09,141,"과천시, '빈대 예방' 특별점검…숙박시설·고시원 등 대상"
2023.11.09,142,"NS홈쇼핑, 해외 여행 필수품 빈대 살충제 선봬"
2023.11.09,143,"방제 전문가 의견 들은 오세훈 ""빈대 제로 도시 만들겠다""(종합)"
2023.11.09,144,"[천안소식]시, ‘빈대 합동대책본부’ 가동 등"
2023.11.09,145,"NS홈쇼핑, 빈대 걱정 덜어주는 '둠벅 버그크리너' 살충제 홈쇼핑 최초론..."
2023.11.09,146,팬데믹 이어 '빈데믹'…'빈대' 불안감이 소비지도 바꿨다
2023.11.09,147,[단독]“우리집도 빈대 방역해줘요” 요청민원 한달새 232건 급증…가정...
2023.11.09,148,"한국공항공사, 전국 14개 공항 '빈대 차단' 방역망 강화"
2023.11.09,149,"[사진] 배재대 국제언어생활관, 빈대 예방 소독·방역진행"
2023.11.09,150,"""분당선에도 빈대"" SNS 루머에 시민도 기관도 '몸살'"
2023.11.09,151,"영천시, 빈대확산 방지 선제대응…""신속 방제조치"""
2023.11.09,152,"확산되는 빈대 공포... 호텔업계, 방역 프로세스·매뉴얼 강화"
2023.11.09,153,"서울시, '빈대와의 전쟁' 선포...오세훈 ""빈대 제로 도시 서울 만들 것"""
2023.11.09,154,"영천시, 빈대 확산 방지 선제 대응...예방수칙 준수 당부"
2023.11.09,155,"순천시, 13일부터 빈대 확산 집중 방지 기간 운영"
2023.11.09,156,'빈대 확산을 막아라' 쪽방촌 방역 작업 실시
2023.11.09,157,"배재대 국제언어생활관, 빈대 예방 소독·방역 진행"
2023.11.09,158,"'수박씨' 크기 빈대가 수건에…""당분간 안 가"" 텅 빈 찜질방[르포]"
2023.11.09,159,"코레일, '빈대 예방 긴급 대책회의' 개최"
2023.11.09,160,"질병관리청, '빈대 정보집' 개정판 발간"
2023.11.09,161,"""빈대 잡으러 왔다""…NS홈쇼핑 '둠벅 버그크리너 살충제' 방송"
2023.11.09,162,"질병관리청, '빈대 정보집' 개정판 발간"
2023.11.09,163,지하철 '빈대 제로'
2023.11.09,164,지하철 9호선 '빈대퇴치' 방역작업
2023.11.09,165,고온스팀으로 지하철 빈대 방역
2023.11.09,166,지하철 '빈대 방역'
2023.11.09,167,지하철 '빈대 제로'
2023.11.09,168,'빈대를 막아내자'
2023.11.09,169,서울시 '빈대 제로'
2023.11.09,170,'빈대제로' 위한 지하철 방역작업
2023.11.09,171,'빈대제로' 위한 지하철 방역작업
2023.11.09,172,“지하철 탔더니 빈대” “쥐 꿈틀” 사진…대중교통 괜찮나
2023.11.09,173,서울지하철 '빈대 제로' 방역 작업
2023.11.09,174,"광주광역시, 빈대 확산 방지 대응‧홍보 강화"
2023.11.09,175,지하철 빈대 방역작업
2023.11.09,176,"천안시, 빈대 피해 예방 선제 대응...'빈대 합동대책본부' 가동"
2023.11.09,177,"광주시, 빈대 확산 방지 대응 홍보 강화"
2023.11.09,178,충남도 빈대 출몰…2건 확인·1건 의심
2023.11.09,179,[9일 순천시] 2024년 원도심 상권활성화사업 선정 등
2023.11.09,180,전국이 '빈대 포비아'…대중교통 방역·방제 강화
2023.11.09,181,"광주시, 빈대 확산 방지 대응홍보 강화"
2023.11.09,182,"과천시, 14일까지 빈대 발생 대응을 위한 위생 취약시설 등 특별점검"
2023.11.09,183,"광주시, 빈대 확산 방지 대응·홍보 강화"
2023.11.09,184,"'빈대 주의보' 대전 대학가, 기숙사 중심 방역 강화"
2023.11.09,185,“빈대에 물리면 어떡하죠?”…질병청 ‘빈대 정보집’ 배포
2023.11.09,186,"광주시, 버스·지하철 1천22대 등 빈대 집중 점검"
2023.11.09,187,"광주시, '빈대 확산 방지' 대응‧홍보 강화"
2023.11.09,188,"과천시 보건소, 빈대 취약시설 특별 점검"
2023.11.09,189,"과천시, 빈대 예방을 위한 위생취약시설 등 특별 점검실시"
2023.11.09,190,"질병관리청, 빈대 방제 정보 담긴 '빈대 정보집' 발간"
2023.11.09,191,"광주시, '빈대 확산 방지 대응 구축'"
2023.11.09,192,"서울지하철 빈대 의심 신고 8건…""모두 빈대와 무관 확인"""
2023.11.09,193,"코레일, 빈대 예방 총력 대응"
2023.11.09,194,"광주광역시, 빈대확산 방지 대응·홍보 강화"
2023.11.09,195,"[생활경제 이슈] 휠라(FILA), 한소희와 함께 ‘2023 밀라노 다운 컬렉션..."
2023.11.09,196,"NS홈쇼핑, 빈대 걱정 덜어주는 살충제 업계 최초 론칭"
2023.11.09,197,'빈대 정보집' 보름 만에 개정…체크리스트·문의처 추가
2023.11.09,198,"광주광역시, 빈대 확산 방지 대응‧홍보 강화에 나섰다"
2023.11.09,199,"서울 지하철 빈대신고 8건 접수…""확인결과 빈대 아냐"""
2023.11.09,200,"[Q&A] 빈대가 있는 거 같다?…""청소기로 흡입하고 드라이어로 열처리"""
2023.11.09,201,"[Q&A] 빈대가 있는 거 같다?…""청소기로 흡입하고 드라이어로 열처리"""
2023.11.09,202,"광주시, 빈대 확산 방지 대응‧홍보 강화"
2023.11.09,203,"광주시, 버스 · 지하철 1천22대 등 빈대 집중 점검"
2023.11.09,204,"""빈대가 질병을 퍼뜨리나요?""…질병청, 빈대 정보집 개정"
2023.11.09,205,과천시 빈대 예방을 위한 위생취약시설 등 특별점검
2023.11.09,206,"[단독] 국내 약으론 못 잡는 빈대…美살충제, 정부 주내 긴급승인"
2023.11.09,207,광주에서도 빈대 확산 방지 대책 세워…시설 934곳·전동차 1022대 등 집...
2023.11.09,208,"영천시, 빈대 민원 상담 창구 운영"
2023.11.09,209,"오세훈, 빈대 방역 전문가 간담회 개최…""빈대 제로 서울 만들겠다"""
2023.11.09,210,빈대 확산 우려에 살충제 테마주 ‘활활’...며칠만에 급락도
2023.11.09,211,"광주시, 빈대 확산 방지 대응·홍보 강화"
2023.11.09,212,"서울시 ""지하철 직물 의자 교체할 것"""
2023.11.09,213,오세훈 '빈대 제로 서울' 선언…전문가 간담회 개최
2023.11.09,214,오세훈 시장 '서울시 빈대대책 전문가' 간담회
2023.11.09,215,"[포토] 배재대 국제언어생활관, 빈대 예방 소독·방역진행"
2023.11.09,216,"""빈대 공포 덜어드려요""…NS홈쇼핑, 홈쇼핑 최초 빈대 살충제 론칭 방송"
2023.11.09,217,"NS홈쇼핑, '둠벅 버그크리너' 빈대 살충제 론칭 방송"
2023.11.09,218,"오세훈 시장, '빈대 전문가' 만났다... '빈대 제로 서울' 선언"
2023.11.09,219,'빈대 공포' 전북지역 초·중·고교도 자체점검 나선다
2023.11.09,220,"""긴 호흡과 체계적 전략으로 빈대 박멸해야"""
2023.11.09,221,'빈대 주의보'에 일선 학교 시설관리 강화
2023.11.09,222,홍콩 언론 '韓 빈대 출현' 비중 있게 보도…위생 점검 강화
2023.11.09,223,"""빈대 확인 자가점검해보세요""…질병청 정보집 개정"
2023.11.09,224,"""빈대 예방"" 과천시, 오는 14일까지 특별 점검"
2023.11.09,225,"오세훈 ""빈대 제로 도시 만들겠다"""
2023.11.09,226,"오세훈 ""빈대 문제와 타협하지 않겠다…빈대 제로 도시 만들 것"""
2023.11.09,227,"NS홈쇼핑, 빈대 살충제 '둠벅 버그크리너' 단독 론칭"
2023.11.09,228,"오세훈 ""빈대 문제에 있어서는 타협하지 않겠다"""
2023.11.09,229,오세훈 “빈대 문제에서는 타협하지 않겠다…빈대 제로 도시 만들 것”
2023.11.09,230,"광주광역시, 빈대 확산 방지 대응‧홍보 강화"
2023.11.09,231,"""빈대 정보 다 알려주지""…질병청 `자가체크리스트` 공개"
2023.11.09,232,‘빈대 퇴치의 날’ 쪽방촌 선제 방역 [청계천 옆 사진관]
2023.11.09,233,"순천시, 10월 13일부터 빈대 확산 집중 방지 기간 운영"
2023.11.09,234,"""신고건수 10년치 3배""···'설왕설래'에 '빈대포비아' 확산"
2023.11.09,235,[연합뉴스 이 시각 헤드라인] - 18:00
2023.11.09,236,충남 아산 빌라에서 빈대 발견…살충제 지원 예정
2023.11.09,237,"과천시, 빈대 예방 위한 위생취약시설 등 특별 점검 실시"
2023.11.09,238,"빈대 제로도시 천명한 오세훈 ""문제 타협 않을 것"""
2023.11.09,239,"'빈대 공포'에 코레일, 33팀 빈대 방제기동반 운영"
2023.11.09,240,지하철 '빈대' 방역…대체 살충제 긴급 사용 승인
2023.11.09,241,빈대 퇴치 '대체 살충제' 이르면 내일 사용 승인…실효성 의문
2023.11.09,242,오세훈 ‘빈대 제로도시 서울’ 선언…지하철 스팀청소 강화
2023.11.09,243,잇단 빈대 신고에 관광지 제주 ‘긴장’…관광객 ‘불안’
2023.11.09,244,"빈대 포비아…광주시, 확산방지 대응 강화"
2023.11.09,245,오세훈 “빈대 제로 도시 만들겠다” 선언...전문가 만나 대책 논의
2023.11.09,246,"오세훈 ""빈대 문제 타협 안 해…'빈대 제로 도시' 만들겠다"""
2023.11.09,247,"영주시, 빈대 확산 방지 선제 대응 총력"
2023.11.09,248,[8뉴스 예고] 노란봉투법 · 방송3법 단독 처리…극한 대치 불가피 등
2023.11.09,249,"빈대 잡아라, 경남 전역 빈대 방역 강화"
2023.11.09,250,“한 두 마리만 나와도 다 퍼져”…쪽방촌 1244가구 빈대 박멸 작전
2023.11.09,251,[현장] 서울시 자비 없는 '빈대와의 전쟁'... 주무기는 165도 고온 스팀
2023.11.09,252,잇단 빈대 신고에 관광지 제주 ‘긴장’…관광객 ‘불안’
2023.11.09,253,'빈대 정보집' 보름 만에 개정…체크리스트·문의처 추가
2023.11.09,254,"충남 천안시, '빈대 합동대책본부' 가동… 빈대 예방 선제 대응"
2023.11.09,255,"NS홈쇼핑, 빈대 걱정 덜어주는 살충제 홈쇼핑 최초 론칭"
2023.11.09,256,"[생활경제 이슈] NS홈쇼핑, 10일 ‘둠벅 버그크리너’ 빈대 살충제 론칭..."
2023.11.09,257,"서울시, 빈대 출몰 28건 발생…정부, 다음주 빈대 발생 현황 공개"
2023.11.09,258,"코레일, 빈대 예방에 총력 대응!!"
2023.11.09,259,‘빈대 포비아’에 방제 집중…“해충이지만 감염병 안 옮겨”
2023.11.09,260,빈대와의 전쟁 준비? 비상 걸린 숙박업소 방역 강화한다
2023.11.09,261,"과천시, 빈대 예방 위생 취약시설 등 특별 점검 실시"
2023.11.09,262,"[이슈5] ""가습기살균제 제조사, 피해자에 위자료""…첫 대법 판결 外"
2023.11.09,263,"천안시, '빈대 합동대책본부' 가동… 빈대 예방 선제 대응"
2023.11.09,264,아산 원룸서 빈대 확인…대전·충남·세종서 첫 사례
2023.11.09,265,"""빈대 무서워서 안 가요""…극장·헬스장 기피에 방역도 분주"
2023.11.09,266,천안시 빈대 합동대책본부 가동
2023.11.09,267,아산 원룸서 빈대 확인···대전·충남·세종서 첫 사례
2023.11.09,268,살충제 품귀 현상까지…빈대 포비아 확산
2023.11.09,269,빈대 대소동
2023.11.09,270,쪽방촌·숙박업소 '빈대와의 전쟁'
2023.11.09,271,학교도 '빈대 주의보'…빈대 예방·대처 어떻게
2023.11.09,272,아산 원룸서 빈대 발견...“사진 분석해 확인 완료”
2023.11.09,273,아산 원룸에서도 빈대 출몰…살충제 지원
2023.11.09,274,"""밤마다 빈대 잡는다""…쪽방촌 방역 작업 현장 가보니"
2023.11.09,275,"'빈대 공포' 급속 확산‥""출몰 확인 늘지만, 오인 신고도 많아"""
2023.11.09,276,포토뉴스 확산하는 '빈대 공포'
2023.11.09,277,충남 아산 원룸서 빈대 첫 발견…전국 퍼지는 '빈대 공포'
2023.11.09,278,아산 원룸서도 빈대 발견…대전·충남·세종 첫 사례
2023.11.09,279,오세훈 서울시장 '빈대 제로 서울' 선언… '안심마크'도 도입
2023.11.09,280,아산 원룸서 빈대 확인…대전·충남·세종서 첫 사례
2023.11.09,281,"""혹시 여기에도 빈대 있나?""…구석구석 '고압 증기 방역'"
2023.11.09,282,스멀스멀 ‘빈대 공포’에…시민들 “지자체 적극 방역 나서야”
2023.11.09,283,"[생활경제 이슈] 하림, 단백질 함량 4배 ‘피플러스’ 체험단 모집 外"
2023.11.09,284,충남 아산 원룸서 빈대 확인…대전·세종·충남서 첫 발견
2023.11.09,285,충남 아산서 빈대 확인…대전·세종·충남 첫 빈대 발견
2023.11.09,286,"[생활경제 이슈] 이랜드 로엠, 시그니처 컬렉션 ‘윈터 모더니티’ 출시..."
2023.11.09,287,"[데일리안 오늘뉴스 종합] 尹 “불법 사금융, 대통령이 관여할 상황”...."
2023.11.09,288,"코레일, 빈대 예방에 총력 대응...""합동대책본부 가동"""
2023.11.09,289,아산 원룸서도 빈대 발견…충남지역 첫 사례
2023.11.09,290,"영천시, 빈대 확산 방지 선제 대응... 예방수칙 준수 당부"
2023.11.09,291,잇단 빈대 신고에 관광지 제주 ‘긴장’…관광객 ‘불안’
2023.11.09,292,[서울] 서울시 '빈대와의 전쟁'...쪽방촌 등 선제 방역
2023.11.09,293,잇단 빈대 신고에 관광지 제주 ‘긴장’…관광객 ‘불안’
2023.11.09,294,가구 틈새 살피고 60도 이상 고압스팀 분사 효과적
2023.11.09,295,아산 원룸서 빈대 확인…대전·충남·세종서 첫 사례
2023.11.09,296,쪽방촌 빈대 방역[포토뉴스]
2023.11.09,297,'빈대 나오기 전에 막아라'…방역에 점검 또 점검
2023.11.09,298,아산 원룸서 빈대 발견… 충남 첫 사례
2023.11.09,299,"""빈대 나왔다"" 아산 원룸에서 출몰 신고…충남권 첫 사례"
2023.11.09,300,"빈대 출몰 의심되면?…질병청, 예방·대처법 공개"
2023.11.09,301,"충남도 뚫렸다…""빈대 나왔어요"" 아산 원룸 신고, 사실로 확인"
2023.11.09,302,"""관리인이 촬영한 사진 분석!"" 전국으로 '빈대 공포'가 확산되는 가운데..."
2023.11.09,303,[서울] 서울시 '빈대와의 전쟁'...쪽방촌 등 선제 방역
2023.11.09,304,[기고] 3중 방역망으로 ‘빈대제로 서울’ 나선다
2023.11.10,1,충남권도 뚫렸다… 아산 원룸서 빈대 출몰
2023.11.10,2,"""혹시 여기도 빈대?""…구석구석 증기 방역"
2023.11.10,3,"오세훈 ""빈대 제로 도시 만들겠다""…지하철 직물의자 월 2회 스팀청소"
2023.11.10,4,"광주광역시, 빈대 확산 방지 대응·홍보 강화"
2023.11.10,5,“빈 데 있어도 빈대 무서워”… 지하철 자리 못 앉는다
2023.11.10,6,[신문과 놀자!/주니어를 위한 사설 따라잡기]전국에 번지는 ‘빈대 공포...
2023.11.10,7,[시론] K-방역 성과에도 '연구인프라 부재'는 개선 과제
2023.11.10,8,"""괜히 간지럽네"" 빈대 더 불안한 쪽방촌…'고온 스팀' 뿜어진 날[르포]"
2023.11.10,9,"""빈대는 밤보다 새벽에 더 활발…침대·가구 틈 살피고 의심되면 110 신..."
2023.11.10,10,[단독] “우리집 빈대 잡아줘” 민원 한 달 새 232건… 가정집에도 퍼졌...
2023.11.10,11,아산 원룸서 빈대 확인…충남지역 첫 사례
2023.11.10,12,"광주시, 빈대 확산 방지 대응‧홍보 강화"
2023.11.10,13,"""해외 유입 빈대 막아라"" 인천·김포공항 방역망 강화"
2023.11.10,14,서울시 ‘빈대와의 전쟁’… 쪽방촌 선제방역
2023.11.10,15,“팬데믹 가니 빈대믹”…빈대포비아에 떠는 청년들
2023.11.10,16,충남 아산서 빈대 발견…전국 퍼지는 빈대 공포
2023.11.10,17,빈대 출몰업소 공개하나…방역대책 고심하겠단 시장님
2023.11.10,18,지하철의자? 택배상자?‥확산하는 '빈대 공포'
2023.11.10,19,'빈대 확산 막아라'…쪽방촌 · 숙박시설 증기 방역
2023.11.10,20,[와글와글] 빈대도 난리인데‥지하철역에서 쥐까지 나와
2023.11.10,21,"주춤했던 제약바이오, 빈대 확산 우려에 테마주 '훨훨'"
2023.11.10,22,"질병청 ""빈대 위험하지 않지만 불편한 존재…심하게 긁으면 2차 피부 감..."
